trial,type,wf,response,RT,correct,subj,length,delay,block
47,lure,HF,0,0.760999978,1,82,Long,Delay,b1
48,target,HF,1,0.786000013,1,82,Long,Delay,b2
49,target,HF,0,1.546000004,0,82,Long,Delay,b2
50,target,HF,1,1.138000011,1,82,Long,Delay,b2
51,target,LF,1,0.68900001,1,82,Long,Delay,b2
52,lure,LF,0,1.072999954,1,82,Long,Delay,b2
53,lure,HF,0,1.008999944,1,82,Long,Delay,b2
54,lure,LF,0,0.792999983,1,82,Long,Delay,b2
55,target,LF,1,0.728999972,1,82,Long,Delay,b2
56,lure,LF,0,0.85799998,1,82,Long,Delay,b2
57,lure,LF,0,0.904999971,1,82,Long,Delay,b2
58,target,LF,1,0.880999982,1,82,Long,Delay,b2
59,target,LF,1,0.897000015,1,82,Long,Delay,b2
60,lure,LF,0,0.841000021,1,82,Long,Delay,b2
61,lure,LF,0,0.880999982,1,82,Long,Delay,b2
62,lure,HF,0,1.192999959,1,82,Long,Delay,b2
63,target,HF,0,0.730000019,0,82,Long,Delay,b2
64,target,LF,1,1.720999956,1,82,Long,Delay,b2
65,lure,HF,1,1.032999992,0,82,Long,Delay,b2
66,lure,HF,1,0.880999982,0,82,Long,Delay,b2
67,lure,HF,0,0.68900001,1,82,Long,Delay,b2
68,target,LF,1,0.672999978,1,82,Long,Delay,b2
69,target,LF,1,0.625,1,82,Long,Delay,b2
70,lure,LF,0,0.816999972,1,82,Long,Delay,b2
71,target,HF,0,0.856999993,0,82,Long,Delay,b2
72,lure,LF,0,0.728999972,1,82,Long,Delay,b3
73,target,HF,1,0.704999983,1,82,Long,Delay,b3
74,lure,LF,0,0.841000021,1,82,Long,Delay,b3
75,target,LF,1,0.680999994,1,82,Long,Delay,b3
76,target,HF,1,0.649999976,1,82,Long,Delay,b3
77,target,HF,1,0.64200002,1,82,Long,Delay,b3
78,lure,LF,0,0.762000024,1,82,Long,Delay,b3
79,lure,LF,1,0.801999986,0,82,Long,Delay,b3
80,target,LF,0,1.008999944,0,82,Long,Delay,b3
81,lure,HF,1,1.184999943,0,82,Long,Delay,b3
82,target,HF,0,0.728999972,0,82,Long,Delay,b3
83,lure,LF,0,0.800999999,1,82,Long,Delay,b3
84,lure,LF,0,0.713,1,82,Long,Delay,b3
85,target,LF,1,0.992999971,1,82,Long,Delay,b3
86,target,HF,1,1.065000057,1,82,Long,Delay,b3
87,lure,HF,0,0.640999973,1,82,Long,Delay,b3
88,lure,HF,0,0.545000017,1,82,Long,Delay,b3
89,target,LF,0,0.704999983,0,82,Long,Delay,b3
90,target,HF,0,0.721000016,0,82,Long,Delay,b3
91,target,LF,1,0.754000008,1,82,Long,Delay,b3
92,target,LF,1,0.681999981,1,82,Long,Delay,b3
93,target,HF,0,1.018000007,0,82,Long,Delay,b3
94,target,LF,1,0.721000016,1,82,Long,Delay,b3
95,target,HF,1,0.674000025,1,82,Long,Delay,b3
0,target,LF,1,0.987999976,1,82,Short,Immed,b0
1,target,LF,1,0.728999972,1,82,Short,Immed,b0
2,lure,HF,0,0.713,1,82,Short,Immed,b0
3,target,HF,1,0.68900001,1,82,Short,Immed,b0
4,target,LF,1,0.800999999,1,82,Short,Immed,b0
5,target,HF,1,0.68900001,1,82,Short,Immed,b0
6,lure,HF,0,0.609000027,1,82,Short,Immed,b0
7,lure,HF,0,0.616999984,1,82,Short,Immed,b0
8,lure,HF,0,0.721000016,1,82,Short,Immed,b0
9,target,LF,1,0.721000016,1,82,Short,Immed,b0
10,lure,LF,0,0.634000003,1,82,Short,Immed,b0
11,lure,LF,0,0.592999995,1,82,Short,Immed,b0
12,lure,LF,0,0.609000027,1,82,Short,Immed,b0
13,target,HF,1,0.68900001,1,82,Short,Immed,b0
14,lure,LF,0,0.68900001,1,82,Short,Immed,b0
15,target,HF,1,1.113000035,1,82,Short,Immed,b0
16,target,HF,1,0.592999995,1,82,Short,Immed,b0
17,lure,LF,0,0.672999978,1,82,Short,Immed,b0
18,target,HF,1,0.672999978,1,82,Short,Immed,b0
19,lure,HF,0,0.601000011,1,82,Short,Immed,b0
20,lure,LF,0,0.680999994,1,82,Short,Immed,b0
21,target,LF,1,0.666000009,1,82,Short,Immed,b0
22,target,LF,0,0.968999982,0,82,Short,Immed,b0
23,lure,HF,0,0.697000027,1,82,Short,Immed,b0
0,target,HF,0,1.100999951,0,82,Short,Delay,b0
1,lure,LF,0,0.681999981,1,82,Short,Delay,b0
2,target,HF,1,0.79400003,1,82,Short,Delay,b0
3,target,LF,1,0.737999976,1,82,Short,Delay,b0
4,lure,LF,0,0.753000021,1,82,Short,Delay,b0
5,lure,HF,0,3.186000109,1,82,Short,Delay,b0
6,lure,HF,0,1.041000009,1,82,Short,Delay,b0
7,lure,LF,0,0.680999994,1,82,Short,Delay,b0
8,lure,HF,0,0.736999989,1,82,Short,Delay,b0
9,target,HF,1,0.792999983,1,82,Short,Delay,b0
10,lure,HF,0,0.976999998,1,82,Short,Delay,b0
11,target,HF,1,0.856999993,1,82,Short,Delay,b0
12,lure,HF,1,0.680999994,0,82,Short,Delay,b0
13,lure,LF,0,0.760999978,1,82,Short,Delay,b0
14,target,HF,1,0.681999981,1,82,Short,Delay,b0
15,lure,LF,0,1.409999967,1,82,Short,Delay,b0
16,target,HF,1,0.751999974,1,82,Short,Delay,b0
17,target,LF,1,0.992999971,1,82,Short,Delay,b0
18,lure,HF,0,0.833000004,1,82,Short,Delay,b0
19,target,LF,0,1.041000009,0,82,Short,Delay,b0
20,target,LF,1,0.697000027,1,82,Short,Delay,b0
21,lure,LF,0,0.736999989,1,82,Short,Delay,b0
22,target,LF,1,0.704999983,1,82,Short,Delay,b0
23,target,LF,1,1.800999999,1,82,Short,Delay,b0
0,lure,LF,0,1.090999961,1,83,Long,Delay,b0
1,target,LF,1,0.842999995,1,83,Long,Delay,b0
2,lure,LF,0,0.660000026,1,83,Long,Delay,b0
3,lure,HF,0,0.80400002,1,83,Long,Delay,b0
4,lure,HF,0,0.693000019,1,83,Long,Delay,b0
5,lure,LF,0,0.635999978,1,83,Long,Delay,b0
6,lure,HF,0,0.787999988,1,83,Long,Delay,b0
7,target,HF,1,0.651000023,1,83,Long,Delay,b0
8,target,LF,1,0.842999995,1,83,Long,Delay,b0
9,lure,HF,0,0.690999985,1,83,Long,Delay,b0
10,target,LF,1,0.619000018,1,83,Long,Delay,b0
11,lure,HF,0,0.63499999,1,83,Long,Delay,b0
12,target,LF,1,0.666999996,1,83,Long,Delay,b0
13,lure,HF,0,0.699000001,1,83,Long,Delay,b0
14,lure,HF,0,0.986999989,1,83,Long,Delay,b0
15,lure,LF,0,0.620000005,1,83,Long,Delay,b0
16,target,HF,1,0.675999999,1,83,Long,Delay,b0
17,lure,HF,0,0.643000007,1,83,Long,Delay,b0
18,target,HF,0,0.796000004,0,83,Long,Delay,b0
19,target,LF,1,0.716000021,1,83,Long,Delay,b0
20,lure,HF,1,0.734000027,0,83,Long,Delay,b0
21,target,LF,1,0.646000028,1,83,Long,Delay,b0
22,lure,HF,0,0.726000011,1,83,Long,Delay,b0
23,lure,HF,0,0.757000029,1,83,Long,Delay,b0
24,lure,LF,0,0.653999984,1,83,Long,Delay,b1
25,target,LF,1,0.619000018,1,83,Long,Delay,b1
26,lure,LF,0,0.602999985,1,83,Long,Delay,b1
27,target,HF,1,0.819000006,1,83,Long,Delay,b1
28,target,LF,1,0.595000029,1,83,Long,Delay,b1
29,target,LF,1,0.611000001,1,83,Long,Delay,b1
30,target,HF,1,1.235000014,1,83,Long,Delay,b1
31,target,HF,0,1.628000021,0,83,Long,Delay,b1
32,lure,HF,1,1.187000036,0,83,Long,Delay,b1
33,lure,HF,1,1.172000051,0,83,Long,Delay,b1
34,lure,LF,0,0.684000015,1,83,Long,Delay,b1
35,target,LF,1,0.699999988,1,83,Long,Delay,b1
36,target,HF,1,0.660000026,1,83,Long,Delay,b1
37,lure,LF,0,0.675000012,1,83,Long,Delay,b1
38,lure,LF,0,0.716000021,1,83,Long,Delay,b1
39,lure,HF,0,0.683000028,1,83,Long,Delay,b1
40,lure,LF,0,0.717000008,1,83,Long,Delay,b1
41,lure,HF,1,0.930999994,0,83,Long,Delay,b1
42,target,HF,1,0.714999974,1,83,Long,Delay,b1
43,target,HF,1,0.714999974,1,83,Long,Delay,b1
44,lure,LF,0,0.915000021,1,83,Long,Delay,b1
45,target,LF,1,0.725000024,1,83,Long,Delay,b1
46,lure,LF,0,1.269999981,1,83,Long,Delay,b1
47,lure,HF,0,1.350000024,1,83,Long,Delay,b1
48,target,LF,1,0.741999984,1,83,Long,Delay,b2
49,lure,LF,0,1.389000058,1,83,Long,Delay,b2
50,lure,HF,0,0.699999988,1,83,Long,Delay,b2
51,target,LF,1,0.72299999,1,83,Long,Delay,b2
52,lure,LF,0,0.795000017,1,83,Long,Delay,b2
53,lure,HF,0,0.827000022,1,83,Long,Delay,b2
54,target,LF,1,0.700999975,1,83,Long,Delay,b2
55,lure,LF,1,1.034999967,0,83,Long,Delay,b2
56,target,HF,1,0.602999985,1,83,Long,Delay,b2
57,lure,LF,0,0.683000028,1,83,Long,Delay,b2
58,target,HF,0,1.276000023,0,83,Long,Delay,b2
59,lure,LF,0,0.763999999,1,83,Long,Delay,b2
60,lure,HF,0,0.691999972,1,83,Long,Delay,b2
61,target,LF,1,0.68599999,1,83,Long,Delay,b2
62,lure,LF,0,0.614000022,1,83,Long,Delay,b2
63,target,LF,1,1.501999974,1,83,Long,Delay,b2
64,target,HF,1,0.790000021,1,83,Long,Delay,b2
65,target,LF,1,0.646000028,1,83,Long,Delay,b2
66,lure,LF,0,0.779999971,1,83,Long,Delay,b2
67,target,HF,1,0.714999974,1,83,Long,Delay,b2
68,lure,LF,0,0.746999979,1,83,Long,Delay,b2
69,lure,LF,0,0.651000023,1,83,Long,Delay,b2
70,lure,HF,1,0.787,0,83,Long,Delay,b2
71,target,HF,1,0.866999984,1,83,Long,Delay,b2
72,target,LF,1,0.675000012,1,83,Long,Delay,b3
73,target,LF,1,0.700999975,1,83,Long,Delay,b3
74,lure,LF,0,2.11500001,1,83,Long,Delay,b3
75,lure,HF,0,0.74000001,1,83,Long,Delay,b3
76,target,HF,1,0.708000004,1,83,Long,Delay,b3
77,target,LF,1,0.731999993,1,83,Long,Delay,b3
78,target,HF,1,0.763999999,1,83,Long,Delay,b3
79,lure,HF,0,0.866999984,1,83,Long,Delay,b3
80,target,HF,1,0.605000019,1,83,Long,Delay,b3
81,target,LF,1,0.797999978,1,83,Long,Delay,b3
82,target,HF,1,0.781000018,1,83,Long,Delay,b3
83,target,LF,1,0.781000018,1,83,Long,Delay,b3
84,lure,HF,0,0.981000006,1,83,Long,Delay,b3
85,target,LF,0,1.347000003,0,83,Long,Delay,b3
86,target,HF,1,0.717000008,1,83,Long,Delay,b3
87,lure,LF,0,0.741999984,1,83,Long,Delay,b3
88,lure,LF,0,1.228999972,1,83,Long,Delay,b3
89,lure,HF,0,1.574000001,1,83,Long,Delay,b3
90,target,HF,0,0.987999976,0,83,Long,Delay,b3
91,target,HF,0,1.154999971,0,83,Long,Delay,b3
92,target,HF,0,1.172999978,0,83,Long,Delay,b3
93,target,HF,1,1.51699996,1,83,Long,Delay,b3
94,target,HF,1,0.700999975,1,83,Long,Delay,b3
95,target,LF,1,0.661000013,1,83,Long,Delay,b3
0,lure,HF,0,1.003000021,1,83,Short,Immed,b0
1,target,LF,1,0.603999972,1,83,Short,Immed,b0
2,lure,HF,0,0.684000015,1,83,Short,Immed,b0
3,target,HF,1,0.666999996,1,83,Short,Immed,b0
4,target,HF,1,0.600000024,1,83,Short,Immed,b0
5,lure,HF,0,0.675000012,1,83,Short,Immed,b0
6,lure,LF,0,0.714999974,1,83,Short,Immed,b0
7,target,LF,1,0.859000027,1,83,Short,Immed,b0
8,lure,LF,0,0.602999985,1,83,Short,Immed,b0
9,target,HF,1,0.587000012,1,83,Short,Immed,b0
10,target,HF,1,0.572000027,1,83,Short,Immed,b0
11,lure,HF,0,0.667999983,1,83,Short,Immed,b0
12,lure,HF,0,0.683000028,1,83,Short,Immed,b0
13,target,LF,1,1.34800005,1,83,Short,Immed,b0
14,target,HF,1,0.667999983,1,83,Short,Immed,b0
15,target,HF,1,0.629000008,1,83,Short,Immed,b0
16,target,LF,1,0.699999988,1,83,Short,Immed,b0
17,lure,LF,0,0.80400002,1,83,Short,Immed,b0
18,lure,HF,0,0.684000015,1,83,Short,Immed,b0
19,target,LF,1,0.763000011,1,83,Short,Immed,b0
20,lure,LF,0,0.587000012,1,83,Short,Immed,b0
21,lure,LF,0,0.731000006,1,83,Short,Immed,b0
22,target,LF,1,0.658999979,1,83,Short,Immed,b0
23,lure,LF,0,0.620000005,1,83,Short,Immed,b0
0,target,LF,1,1.26699996,1,83,Short,Delay,b0
1,target,HF,0,0.834999979,0,83,Short,Delay,b0
2,lure,HF,0,0.741999984,1,83,Short,Delay,b0
3,lure,LF,0,0.670000017,1,83,Short,Delay,b0
4,lure,LF,0,0.621999979,1,83,Short,Delay,b0
5,lure,LF,0,0.621999979,1,83,Short,Delay,b0
6,target,LF,1,0.910000026,1,83,Short,Delay,b0
7,lure,HF,0,0.63499999,1,83,Short,Delay,b0
8,target,LF,1,0.73299998,1,83,Short,Delay,b0
9,target,LF,1,0.749000013,1,83,Short,Delay,b0
10,target,HF,1,0.796999991,1,83,Short,Delay,b0
11,target,HF,1,0.708999991,1,83,Short,Delay,b0
12,lure,HF,0,1.029000044,1,83,Short,Delay,b0
13,target,LF,1,0.643000007,1,83,Short,Delay,b0
14,target,HF,1,0.666999996,1,83,Short,Delay,b0
15,lure,HF,0,0.859000027,1,83,Short,Delay,b0
16,lure,LF,0,0.626999974,1,83,Short,Delay,b0
17,lure,LF,0,0.684000015,1,83,Short,Delay,b0
18,target,HF,1,0.667999983,1,83,Short,Delay,b0
19,target,HF,1,0.931999981,1,83,Short,Delay,b0
20,target,LF,1,0.635999978,1,83,Short,Delay,b0
21,lure,HF,0,0.708000004,1,83,Short,Delay,b0
22,lure,LF,0,1.059000015,1,83,Short,Delay,b0
23,lure,HF,0,0.619000018,1,83,Short,Delay,b0
0,lure,LF,0,1.427000046,1,83,Long,Immed,b0
1,target,LF,1,0.72299999,1,83,Long,Immed,b0
2,target,LF,1,0.746999979,1,83,Long,Immed,b0
3,lure,HF,0,0.813000023,1,83,Long,Immed,b0
4,target,LF,1,0.822000027,1,83,Long,Immed,b0
5,target,LF,1,0.677999973,1,83,Long,Immed,b0
6,target,HF,1,0.685000002,1,83,Long,Immed,b0
7,target,HF,1,0.671000004,1,83,Long,Immed,b0
8,target,HF,0,0.691999972,0,83,Long,Immed,b0
9,lure,HF,0,0.65200001,1,83,Long,Immed,b0
10,lure,LF,0,1.258999944,1,83,Long,Immed,b0
11,target,LF,1,0.746999979,1,83,Long,Immed,b0
12,target,LF,1,1.131000042,1,83,Long,Immed,b0
13,target,HF,1,0.699000001,1,83,Long,Immed,b0
14,lure,LF,0,0.65200001,1,83,Long,Immed,b0
15,target,HF,1,0.626999974,1,83,Long,Immed,b0
16,lure,LF,0,0.683000028,1,83,Long,Immed,b0
17,target,LF,0,0.684000015,0,83,Long,Immed,b0
18,lure,LF,0,0.691999972,1,83,Long,Immed,b0
19,target,LF,1,0.667999983,1,83,Long,Immed,b0
20,target,HF,1,0.796000004,1,83,Long,Immed,b0
21,lure,HF,0,0.80400002,1,83,Long,Immed,b0
22,lure,HF,0,0.596000016,1,83,Long,Immed,b0
23,lure,LF,0,0.579999983,1,83,Long,Immed,b0
24,target,LF,1,0.65200001,1,83,Long,Immed,b1
25,lure,HF,0,1.17900002,1,83,Long,Immed,b1
26,lure,HF,0,0.626999974,1,83,Long,Immed,b1
27,lure,HF,0,0.731000006,1,83,Long,Immed,b1
28,lure,HF,0,0.851000011,1,83,Long,Immed,b1
29,lure,LF,0,0.587000012,1,83,Long,Immed,b1
30,lure,HF,0,0.684000015,1,83,Long,Immed,b1
31,target,LF,1,0.658999979,1,83,Long,Immed,b1
32,lure,LF,0,0.748000026,1,83,Long,Immed,b1
33,target,LF,1,0.834999979,1,83,Long,Immed,b1
34,lure,HF,0,0.875999987,1,83,Long,Immed,b1
35,target,LF,1,0.763999999,1,83,Long,Immed,b1
36,target,HF,1,0.628000021,1,83,Long,Immed,b1
37,lure,HF,0,0.819999993,1,83,Long,Immed,b1
38,lure,HF,0,0.819999993,1,83,Long,Immed,b1
39,target,HF,0,0.699999988,0,83,Long,Immed,b1
40,lure,LF,0,0.754999995,1,83,Long,Immed,b1
41,target,HF,1,0.883000016,1,83,Long,Immed,b1
42,lure,LF,0,0.658999979,1,83,Long,Immed,b1
43,lure,LF,0,0.851000011,1,83,Long,Immed,b1
44,target,HF,1,0.690999985,1,83,Long,Immed,b1
45,lure,LF,0,0.708999991,1,83,Long,Immed,b1
46,target,HF,1,0.714999974,1,83,Long,Immed,b1
47,lure,HF,0,1.059000015,1,83,Long,Immed,b1
48,lure,HF,0,0.796000004,1,83,Long,Immed,b2
49,lure,LF,0,0.716000021,1,83,Long,Immed,b2
50,lure,LF,0,0.772000015,1,83,Long,Immed,b2
51,target,LF,1,0.691999972,1,83,Long,Immed,b2
52,lure,HF,1,1.04400003,0,83,Long,Immed,b2
53,target,HF,1,0.667999983,1,83,Long,Immed,b2
54,lure,LF,0,0.796000004,1,83,Long,Immed,b2
55,target,LF,1,0.954999983,1,83,Long,Immed,b2
56,lure,HF,0,1.355000019,1,83,Long,Immed,b2
57,target,LF,1,0.690999985,1,83,Long,Immed,b2
58,target,LF,1,0.731000006,1,83,Long,Immed,b2
59,target,LF,1,0.690999985,1,83,Long,Immed,b2
60,lure,LF,1,1.171000004,0,83,Long,Immed,b2
61,lure,LF,0,0.81099999,1,83,Long,Immed,b2
62,lure,LF,0,0.754999995,1,83,Long,Immed,b2
63,lure,HF,0,1.243000031,1,83,Long,Immed,b2
64,target,HF,1,0.869000018,1,83,Long,Immed,b2
65,lure,LF,0,0.779999971,1,83,Long,Immed,b2
66,lure,HF,1,1.10800004,0,83,Long,Immed,b2
67,target,HF,1,0.851999998,1,83,Long,Immed,b2
68,target,HF,1,1.210999966,1,83,Long,Immed,b2
69,target,LF,1,0.739000022,1,83,Long,Immed,b2
70,lure,HF,0,1.042999983,1,83,Long,Immed,b2
71,target,HF,0,1.162999988,0,83,Long,Immed,b2
72,target,LF,1,1.978999972,1,83,Long,Immed,b3
73,lure,HF,0,0.819000006,1,83,Long,Immed,b3
74,lure,HF,0,1.299000025,1,83,Long,Immed,b3
75,target,HF,1,0.723999977,1,83,Long,Immed,b3
76,lure,LF,0,0.699999988,1,83,Long,Immed,b3
77,target,HF,1,0.699999988,1,83,Long,Immed,b3
78,lure,HF,1,1.613000035,0,83,Long,Immed,b3
79,lure,LF,0,0.796000004,1,83,Long,Immed,b3
80,target,HF,1,0.787,1,83,Long,Immed,b3
81,target,LF,1,0.683000028,1,83,Long,Immed,b3
82,lure,HF,0,0.842999995,1,83,Long,Immed,b3
83,target,LF,1,1.106999993,1,83,Long,Immed,b3
84,target,LF,1,0.771000028,1,83,Long,Immed,b3
85,lure,HF,0,1.338999987,1,83,Long,Immed,b3
86,lure,LF,0,0.714999974,1,83,Long,Immed,b3
87,lure,LF,0,0.890999973,1,83,Long,Immed,b3
88,target,HF,1,1.340000033,1,83,Long,Immed,b3
89,target,HF,1,0.763999999,1,83,Long,Immed,b3
90,target,LF,0,0.907999992,0,83,Long,Immed,b3
91,target,HF,1,1.036999941,1,83,Long,Immed,b3
92,lure,LF,0,0.731999993,1,83,Long,Immed,b3
93,target,LF,0,1.019000053,0,83,Long,Immed,b3
94,target,HF,1,1.315000057,1,83,Long,Immed,b3
95,target,HF,0,0.691999972,0,83,Long,Immed,b3
0,target,HF,1,1.394999981,1,84,Long,Immed,b0
1,target,HF,1,0.866999984,1,84,Long,Immed,b0
2,lure,LF,0,0.922999978,1,84,Long,Immed,b0
3,target,HF,1,0.859000027,1,84,Long,Immed,b0
4,lure,HF,0,0.907000005,1,84,Long,Immed,b0
5,lure,HF,1,0.922999978,0,84,Long,Immed,b0
6,lure,HF,0,0.842999995,1,84,Long,Immed,b0
7,target,LF,1,0.707000017,1,84,Long,Immed,b0
8,lure,LF,0,1.202999949,1,84,Long,Immed,b0
9,lure,LF,0,0.836000025,1,84,Long,Immed,b0
10,lure,HF,0,0.731999993,1,84,Long,Immed,b0
11,target,LF,1,0.643999994,1,84,Long,Immed,b0
12,lure,LF,0,0.73299998,1,84,Long,Immed,b0
13,lure,LF,0,0.739000022,1,84,Long,Immed,b0
14,target,HF,1,0.666999996,1,84,Long,Immed,b0
15,target,LF,1,0.675000012,1,84,Long,Immed,b0
16,lure,LF,0,0.690999985,1,84,Long,Immed,b0
17,lure,HF,0,0.771000028,1,84,Long,Immed,b0
18,lure,LF,0,0.731000006,1,84,Long,Immed,b0
19,lure,LF,0,0.731000006,1,84,Long,Immed,b0
20,target,HF,1,1.235000014,1,84,Long,Immed,b0
21,lure,HF,1,0.723999977,0,84,Long,Immed,b0
22,target,HF,1,0.81099999,1,84,Long,Immed,b0
23,target,LF,0,1.019999981,0,84,Long,Immed,b0
24,lure,HF,0,0.987999976,1,84,Long,Immed,b1
25,target,LF,1,0.65200001,1,84,Long,Immed,b1
26,target,LF,1,0.643999994,1,84,Long,Immed,b1
27,lure,HF,0,0.836000025,1,84,Long,Immed,b1
28,lure,LF,0,0.899999976,1,84,Long,Immed,b1
29,target,HF,1,0.658999979,1,84,Long,Immed,b1
30,target,HF,1,0.866999984,1,84,Long,Immed,b1
31,lure,LF,0,0.754999995,1,84,Long,Immed,b1
32,target,HF,0,0.802999973,0,84,Long,Immed,b1
33,lure,HF,0,1.866999984,1,84,Long,Immed,b1
34,lure,HF,0,0.65200001,1,84,Long,Immed,b1
35,target,LF,1,0.802999973,1,84,Long,Immed,b1
36,lure,HF,0,0.716000021,1,84,Long,Immed,b1
37,lure,LF,0,1.220000029,1,84,Long,Immed,b1
38,target,HF,1,0.691999972,1,84,Long,Immed,b1
39,lure,LF,0,1.460000038,1,84,Long,Immed,b1
40,lure,HF,1,0.716000021,0,84,Long,Immed,b1
41,lure,HF,0,0.666999996,1,84,Long,Immed,b1
42,lure,HF,1,1.618999958,0,84,Long,Immed,b1
43,target,LF,1,0.661000013,1,84,Long,Immed,b1
44,lure,LF,1,1.108999968,0,84,Long,Immed,b1
45,target,LF,1,0.73299998,1,84,Long,Immed,b1
46,target,LF,1,0.597000003,1,84,Long,Immed,b1
47,target,LF,1,0.619000018,1,84,Long,Immed,b1
48,lure,LF,0,0.851000011,1,84,Long,Immed,b2
49,lure,LF,0,0.699000001,1,84,Long,Immed,b2
50,lure,HF,0,0.65200001,1,84,Long,Immed,b2
51,target,HF,1,0.723999977,1,84,Long,Immed,b2
52,lure,HF,1,1.491999984,0,84,Long,Immed,b2
53,target,HF,1,0.699999988,1,84,Long,Immed,b2
54,target,HF,1,0.795000017,1,84,Long,Immed,b2
55,target,HF,1,0.699000001,1,84,Long,Immed,b2
56,lure,LF,0,0.763000011,1,84,Long,Immed,b2
57,lure,LF,0,1.021999955,1,84,Long,Immed,b2
58,target,HF,1,0.754999995,1,84,Long,Immed,b2
59,target,HF,1,1.228000045,1,84,Long,Immed,b2
60,target,LF,1,0.658999979,1,84,Long,Immed,b2
61,target,LF,1,0.875,1,84,Long,Immed,b2
62,target,LF,1,0.563000023,1,84,Long,Immed,b2
63,target,LF,1,0.606000006,1,84,Long,Immed,b2
64,target,LF,1,0.68599999,1,84,Long,Immed,b2
65,target,LF,1,0.589999974,1,84,Long,Immed,b2
66,target,HF,1,0.606000006,1,84,Long,Immed,b2
67,target,LF,1,0.925999999,1,84,Long,Immed,b2
68,lure,LF,1,0.677999973,0,84,Long,Immed,b2
69,target,LF,1,0.628000021,1,84,Long,Immed,b2
70,target,HF,0,0.851000011,0,84,Long,Immed,b2
71,lure,HF,1,1.875,0,84,Long,Immed,b2
72,target,HF,1,0.866999984,1,84,Long,Immed,b3
73,lure,LF,0,0.866999984,1,84,Long,Immed,b3
74,target,HF,0,1.187000036,0,84,Long,Immed,b3
75,target,LF,1,0.666999996,1,84,Long,Immed,b3
76,lure,LF,0,0.65200001,1,84,Long,Immed,b3
77,lure,HF,0,1.475000024,1,84,Long,Immed,b3
78,lure,LF,0,0.924000025,1,84,Long,Immed,b3
79,lure,HF,0,1.075999975,1,84,Long,Immed,b3
80,lure,HF,0,0.828000009,1,84,Long,Immed,b3
81,lure,LF,0,0.691999972,1,84,Long,Immed,b3
82,target,HF,1,1.371000051,1,84,Long,Immed,b3
83,target,HF,1,0.725000024,1,84,Long,Immed,b3
84,lure,HF,0,0.861000001,1,84,Long,Immed,b3
85,lure,LF,0,1.156999946,1,84,Long,Immed,b3
86,lure,HF,0,0.861000001,1,84,Long,Immed,b3
87,lure,LF,0,0.723999977,1,84,Long,Immed,b3
88,target,LF,1,0.690999985,1,84,Long,Immed,b3
89,target,HF,1,0.731000006,1,84,Long,Immed,b3
90,target,HF,1,0.802999973,1,84,Long,Immed,b3
91,target,LF,1,0.643000007,1,84,Long,Immed,b3
92,lure,HF,0,1.027999997,1,84,Long,Immed,b3
93,lure,HF,0,1.475999951,1,84,Long,Immed,b3
94,target,LF,1,0.675999999,1,84,Long,Immed,b3
95,target,LF,1,0.842999995,1,84,Long,Immed,b3
0,target,LF,1,0.930999994,1,84,Short,Delay,b0
1,lure,HF,0,0.971000016,1,84,Short,Delay,b0
2,lure,HF,0,0.93900001,1,84,Short,Delay,b0
3,lure,HF,0,0.819000006,1,84,Short,Delay,b0
4,target,HF,1,1.394999981,1,84,Short,Delay,b0
5,target,LF,1,0.859000027,1,84,Short,Delay,b0
6,lure,HF,0,1.378999949,1,84,Short,Delay,b0
7,target,LF,1,0.643000007,1,84,Short,Delay,b0
8,target,LF,1,0.772000015,1,84,Short,Delay,b0
9,target,HF,1,1.427999973,1,84,Short,Delay,b0
10,lure,LF,0,0.860000014,1,84,Short,Delay,b0
11,lure,LF,0,0.723999977,1,84,Short,Delay,b0
12,lure,LF,0,0.779999971,1,84,Short,Delay,b0
13,lure,HF,0,0.626999974,1,84,Short,Delay,b0
14,lure,LF,0,0.611000001,1,84,Short,Delay,b0
15,lure,LF,0,0.731000006,1,84,Short,Delay,b0
16,target,HF,1,0.644999981,1,84,Short,Delay,b0
17,target,LF,1,0.620999992,1,84,Short,Delay,b0
18,lure,LF,0,0.869000018,1,84,Short,Delay,b0
19,target,HF,1,0.661000013,1,84,Short,Delay,b0
20,target,LF,1,0.940999985,1,84,Short,Delay,b0
21,lure,HF,0,1.019000053,1,84,Short,Delay,b0
22,target,HF,0,1.690999985,0,84,Short,Delay,b0
23,target,HF,1,0.666999996,1,84,Short,Delay,b0
0,target,HF,1,1.195000052,1,84,Short,Immed,b0
1,target,LF,1,0.667999983,1,84,Short,Immed,b0
2,target,LF,1,0.572000027,1,84,Short,Immed,b0
3,lure,LF,1,0.628000021,0,84,Short,Immed,b0
4,lure,HF,0,0.781000018,1,84,Short,Immed,b0
5,target,HF,1,0.595000029,1,84,Short,Immed,b0
6,target,HF,1,1.514999986,1,84,Short,Immed,b0
7,target,HF,1,0.611000001,1,84,Short,Immed,b0
8,target,HF,1,0.644999981,1,84,Short,Immed,b0
9,target,LF,1,0.676999986,1,84,Short,Immed,b0
10,lure,HF,0,0.901000023,1,84,Short,Immed,b0
11,target,LF,1,0.708999991,1,84,Short,Immed,b0
12,target,HF,1,0.73299998,1,84,Short,Immed,b0
13,lure,HF,0,0.723999977,1,84,Short,Immed,b0
14,lure,LF,0,0.931999981,1,84,Short,Immed,b0
15,target,LF,1,0.772000015,1,84,Short,Immed,b0
16,lure,HF,0,1.531999946,1,84,Short,Immed,b0
